序號,答案
20240324092011,1578.19
20240324093011,1578.19
20240324094011,1578.19
20240324095011,1578.19
20240324100011,1562.41
20240324101011,1562.41
20240324102011,1562.41
20240324103011,1562.41
20240324104011,1562.41
20240324105011,1562.41
20240324110011,1544.03
20240324111011,1544.03
20240324112011,1544.03
20240324113011,1544.03
20240324114011,1544.03
20240324115011,1544.03
20240324120011,1524.30
20240324121011,1524.30
20240324122011,1524.30
20240324123011,1524.30
20240324124011,1524.30
20240324125011,1524.30
20240324130011,0.80
20240324131011,0.80
20240324132011,0.80
20240324133011,0.80
20240324134011,0.80
20240324135011,0.80
20240324140011,0.79
20240324141011,0.79
20240324142011,0.79
20240324143011,0.79
20240324144011,0.79
20240324145011,0.79
20240324150011,0.78
20240324151011,0.78
20240324152011,0.78
20240324153011,0.78
20240324154011,0.78
20240324155011,0.78
20240324160011,0.77
20240324161011,0.77
20240324162011,0.77
20240324163011,0.77
20240324164011,0.77
20240324165011,0.77
20240328090011,1138.41
20240328091011,1138.41
20240328092011,1138.41
20240328093011,1138.41
20240328094011,1138.41
20240328095011,1138.41
20240328100011,1127.03
20240328101011,1127.03
20240328102011,1127.03
20240328103011,1127.03
20240328104011,1127.03
20240328105011,1127.03
20240328110011,1113.77
20240328111011,1113.77
20240328112011,1113.77
20240328113011,1113.77
20240328114011,1113.77
20240328115011,1113.77
20240328120011,1099.54
20240328121011,1099.54
20240328122011,1099.54
20240328123011,1099.54
20240328124011,1099.54
20240328125011,1099.54
20240328130011,1085.31
20240328131011,8.67
20240328132011,8.67
20240328133011,8.67
20240328134011,8.67
20240328135011,8.67
20240328140011,8.57
20240328141011,8.57
20240328142011,8.57
20240328143011,8.57
20240328144011,8.57
20240328145011,8.57
20240328150011,8.48
20240328151011,8.48
20240328152011,8.48
20240328153011,8.48
20240328154011,8.48
20240328155011,8.48
20240328160011,8.41
20240328161011,8.41
20240328162011,8.41
20240328163011,8.41
20240328164011,8.41
20240328165011,8.41
20240403090011,1392.31
20240403091011,1392.31
20240403092011,1392.31
20240403093011,1392.31
20240403094011,1392.31
20240403095011,1392.31
20240403100011,1378.38
20240403101011,1378.38
20240403102011,1378.38
20240403103011,1378.38
20240403104011,1378.38
20240403105011,1378.38
20240403110011,1362.17
20240403111011,1362.17
20240403112011,1362.17
20240403113011,1362.17
20240403114011,1362.17
20240403115011,1362.17
20240403120011,1344.76
20240403121011,1344.76
20240403122011,1344.76
20240403123011,1344.76
20240403124011,1344.76
20240403125011,1344.76
20240403130011,1327.36
20240403131011,0.65
20240403132011,0.65
20240403133011,0.65
20240403134011,0.65
20240403135011,0.65
20240403140011,0.64
20240403141011,0.64
20240403142011,0.64
20240403143011,0.64
20240403144011,0.64
20240403145011,0.64
20240403150011,0.63
20240403151011,0.63
20240403152011,0.63
20240403153011,0.63
20240403154011,0.63
20240403155011,0.63
20240403160011,0.63
20240403161011,0.63
20240403162011,0.63
20240403163011,0.63
20240403164011,0.63
20240403165011,0.63
20240509090011,5.77
20240509091011,5.77
20240509092011,5.77
20240509093011,5.77
20240509094011,5.77
20240509095011,5.77
20240509100011,5.71
20240509101011,5.71
20240509102011,5.71
20240509103011,5.71
20240509104011,5.71
20240509105011,5.71
20240509110011,5.64
20240509111011,5.64
20240509112011,5.64
20240509113011,5.64
20240509114011,5.64
20240509115011,5.64
20240509120011,5.57
20240509121011,5.57
20240509122011,5.57
20240509123011,5.57
20240509124011,5.57
20240509125011,5.57
20240509130011,5.50
20240509131011,2.32
20240509132011,2.32
20240509133011,2.32
20240509134011,2.32
20240509135011,2.32
20240509140011,2.30
20240509141011,2.30
20240509142011,2.30
20240509143011,2.30
20240509144011,2.30
20240509145011,2.30
20240509150011,2.27
20240509151011,2.27
20240509152011,2.27
20240509153011,2.27
20240509154011,2.27
20240509155011,2.27
20240509160011,2.25
20240509161011,2.25
20240509162011,2.25
20240509163011,2.25
20240509164011,2.25
20240509165011,2.25
20240519090011,9.63
20240519091011,9.63
20240519092011,9.63
20240519093011,9.63
20240519094011,9.63
20240519095011,9.63
20240519100011,9.53
20240519101011,9.53
20240519102011,9.53
20240519103011,9.53
20240519104011,9.53
20240519105011,9.53
20240519110011,9.42
20240519111011,9.42
20240519112011,9.42
20240519113011,9.42
20240519114011,9.42
20240519115011,9.42
20240519120011,9.30
20240519121011,9.30
20240519122011,9.30
20240519123011,9.30
20240519124011,9.30
20240519125011,9.30
20240519130011,9.18
20240519131011,1.42
20240519132011,1.42
20240519133011,1.42
20240519134011,1.42
20240519135011,1.42
20240519140011,1.40
20240519141011,1.40
20240519142011,1.40
20240519143011,1.40
20240519144011,1.40
20240519145011,1.40
20240519150011,1.39
20240519151011,1.39
20240519152011,1.39
20240519153011,1.39
20240519154011,1.39
20240519155011,1.39
20240519160011,1.38
20240519161011,1.38
20240519162011,1.38
20240519163011,1.38
20240519164011,1.38
20240519165011,1.38
20240610090011,22.46
20240610091011,22.46
20240610092011,22.46
20240610093011,22.46
20240610094011,22.46
20240610095011,22.46
20240610100011,22.24
20240610101011,22.24
20240610102011,22.24
20240610103011,22.24
20240610104011,22.24
20240610105011,22.24
20240610110011,21.98
20240610111011,21.98
20240610112011,21.98
20240610113011,21.98
20240610114011,21.98
20240610115011,21.98
20240610120011,21.70
20240610121011,21.70
20240610122011,21.70
20240610123011,21.70
20240610124011,21.70
20240610125011,21.70
20240610130011,0.77
20240610131011,0.77
20240610132011,0.77
20240610133011,0.77
20240610134011,0.77
20240610135011,0.77
20240610140011,0.76
20240610141011,0.76
20240610142011,0.76
20240610143011,0.76
20240610144011,0.76
20240610145011,0.76
20240610150011,0.75
20240610151011,0.75
20240610152011,0.75
20240610153011,0.75
20240610154011,0.75
20240610155011,0.75
20240610160011,0.74
20240610161011,0.74
20240610162011,0.74
20240610163011,0.74
20240610164011,0.74
20240610165011,0.74
20240706090011,12.22
20240706091011,12.22
20240706092011,12.22
20240706093011,12.22
20240706094011,12.22
20240706095011,12.22
20240706100011,12.10
20240706101011,12.10
20240706102011,12.10
20240706103011,12.10
20240706104011,12.10
20240706105011,12.10
20240706110011,11.96
20240706111011,11.96
20240706112011,11.96
20240706113011,11.96
20240706114011,11.96
20240706115011,11.96
20240706120011,11.80
20240706121011,11.80
20240706122011,11.80
20240706123011,11.80
20240706124011,11.80
20240706125011,11.80
20240706130011,1.95
20240706131011,1.95
20240706132011,1.95
20240706133011,1.95
20240706134011,1.95
20240706135011,1.95
20240706140011,1.92
20240706141011,1.92
20240706142011,1.92
20240706143011,1.92
20240706144011,1.92
20240706145011,1.92
20240706150011,1.90
20240706151011,1.90
20240706152011,1.90
20240706153011,1.90
20240706154011,1.90
20240706155011,1.90
20240706160011,1.89
20240706161011,1.89
20240706162011,1.89
20240706163011,1.89
20240706164011,1.89
20240706165011,1.89
20240302090012,9.07
20240302091012,9.07
20240302092012,9.07
20240302093012,9.07
20240302094012,9.07
20240302095012,9.07
20240302100012,8.98
20240302101012,8.98
20240302102012,8.98
20240302103012,8.98
20240302104012,8.98
20240302105012,8.98
20240302110012,8.87
20240302111012,8.87
20240302112012,8.87
20240302113012,8.87
20240302114012,8.87
20240302115012,8.87
20240302120012,8.76
20240302121012,8.76
20240302122012,8.76
20240302123012,8.76
20240302124012,8.76
20240302125012,8.76
20240302130012,1.70
20240302131012,1.70
20240302132012,1.70
20240302133012,1.70
20240302134012,1.70
20240302135012,1.70
20240302140012,1.68
20240302141012,1.68
20240302142012,1.68
20240302143012,1.68
20240302144012,1.68
20240302145012,1.68
20240302150012,1.66
20240302151012,1.66
20240302152012,1.66
20240302153012,1.66
20240302154012,1.66
20240302155012,1.66
20240302160012,1.64
20240302161012,1.64
20240302162012,1.64
20240302163012,1.64
20240302164012,1.64
20240302165012,1.64
20240304090012,3.62
20240304091012,3.62
20240304092012,3.62
20240304093012,3.62
20240304094012,3.62
20240304095012,3.62
20240304100012,3.58
20240304101012,3.58
20240304102012,3.58
20240304103012,3.58
20240304104012,3.58
20240304105012,3.58
20240304110012,3.54
20240304111012,3.54
20240304112012,3.54
20240304113012,3.54
20240304114012,3.54
20240304115012,3.54
20240304120012,3.49
20240304121012,3.49
20240304122012,3.49
20240304123012,3.49
20240304124012,3.49
20240304125012,3.49
20240304130012,2.47
20240304131012,2.47
20240304132012,2.47
20240304133012,2.47
20240304134012,2.47
20240304135012,2.47
20240304140012,2.44
20240304141012,2.44
20240304142012,2.44
20240304143012,2.44
20240304144012,2.44
20240304145012,2.44
20240304150012,2.41
20240304151012,2.41
20240304152012,2.41
20240304153012,2.41
20240304154012,2.41
20240304155012,2.41
20240304160012,2.39
20240304161012,2.39
20240304162012,2.39
20240304163012,2.39
20240304164012,2.39
20240304165012,2.39
20240331090012,31.30
20240331091012,31.30
20240331092012,31.30
20240331093012,31.30
20240331094012,31.30
20240331095012,31.30
20240331100012,30.98
20240331101012,30.98
20240331102012,30.98
20240331103012,30.98
20240331104012,30.98
20240331105012,30.98
20240331110012,30.62
20240331111012,30.62
20240331112012,30.62
20240331113012,30.62
20240331114012,30.62
20240331115012,30.62
20240331120012,30.23
20240331121012,30.23
20240331122012,30.23
20240331123012,30.23
20240331124012,30.23
20240331125012,30.23
20240331130012,8.08
20240331131012,8.08
20240331132012,8.08
20240331133012,8.08
20240331134012,8.08
20240331135012,8.08
20240331140012,7.98
20240331141012,7.98
20240331142012,7.98
20240331143012,7.98
20240331144012,7.98
20240331145012,7.98
20240331150012,7.90
20240331151012,7.90
20240331152012,7.90
20240331153012,7.90
20240331154012,7.90
20240331155012,7.90
20240331160012,7.83
20240331161012,7.83
20240331162012,7.83
20240331163012,7.83
20240331164012,7.83
20240331165012,7.83
20240415090012,5.92
20240415091012,5.92
20240415092012,5.92
20240415093012,5.92
20240415094012,5.92
20240415095012,5.92
20240415100012,5.86
20240415101012,5.86
20240415102012,5.86
20240415103012,5.86
20240415104012,5.86
20240415105012,5.86
20240415110012,5.79
20240415111012,5.79
20240415112012,5.79
20240415113012,5.79
20240415114012,5.79
20240415115012,5.79
20240415120012,5.72
20240415121012,5.72
20240415122012,5.72
20240415123012,5.72
20240415124012,5.72
20240415125012,5.72
20240415130012,5.83
20240415131012,5.83
20240415132012,5.83
20240415133012,5.83
20240415134012,5.83
20240415135012,5.83
20240415140012,5.76
20240415141012,5.76
20240415142012,5.76
20240415143012,5.76
20240415144012,5.76
20240415145012,5.76
20240415150012,5.70
20240415151012,5.70
20240415152012,5.70
20240415153012,5.70
20240415154012,5.70
20240415155012,5.70
20240415160012,5.65
20240415161012,5.65
20240415162012,5.65
20240415163012,5.65
20240415164012,5.65
20240415165012,5.65
20240430090012,7.18
20240430091012,7.18
20240430092012,7.18
20240430093012,7.18
20240430094012,7.18
20240430095012,7.18
20240430100012,7.11
20240430101012,7.11
20240430102012,7.11
20240430103012,7.11
20240430104012,7.11
20240430105012,7.11
20240430110012,7.02
20240430111012,7.02
20240430112012,7.02
20240430113012,7.02
20240430114012,7.02
20240430115012,7.02
20240430120012,6.93
20240430121012,6.93
20240430122012,6.93
20240430123012,6.93
20240430124012,6.93
20240430125012,6.93
20240430130012,6.84
20240430131012,3.69
20240430132012,3.69
20240430133012,3.69
20240430134012,3.69
20240430135012,3.69
20240430140012,3.65
20240430141012,3.65
20240430142012,3.65
20240430143012,3.65
20240430144012,3.65
20240430145012,3.65
20240430150012,3.61
20240430151012,3.61
20240430152012,3.61
20240430153012,3.61
20240430154012,3.61
20240430155012,3.61
20240430160012,3.58
20240430161012,3.58
20240430162012,3.58
20240430163012,3.58
20240430164012,3.58
20240430165012,3.58
20240503090012,35.84
20240503091012,35.84
20240503092012,35.84
20240503093012,35.84
20240503094012,35.84
20240503095012,35.84
20240503100012,35.48
20240503101012,35.48
20240503102012,35.48
20240503103012,35.48
20240503104012,35.48
20240503105012,35.48
20240503110012,35.06
20240503111012,35.06
20240503112012,35.06
20240503113012,35.06
20240503114012,35.06
20240503115012,35.06
20240503120012,34.61
20240503121012,34.61
20240503122012,34.61
20240503123012,34.61
20240503124012,34.61
20240503125012,34.61
20240503130012,34.17
20240503131012,1.46
20240503132012,1.46
20240503133012,1.46
20240503134012,1.46
20240503135012,1.46
20240503140012,1.44
20240503141012,1.44
20240503142012,1.44
20240503143012,1.44
20240503144012,1.44
20240503145012,1.44
20240503150012,1.43
20240503151012,1.43
20240503152012,1.43
20240503153012,1.43
20240503154012,1.43
20240503155012,1.43
20240503160012,1.42
20240503161012,1.42
20240503162012,1.42
20240503163012,1.42
20240503164012,1.42
20240503165012,1.42
20240504090012,5.56
20240504091012,5.56
20240504092012,5.56
20240504093012,5.56
20240504094012,5.56
20240504095012,5.56
20240504100012,5.50
20240504101012,5.50
20240504102012,5.50
20240504103012,5.50
20240504104012,5.50
20240504105012,5.50
20240504110012,5.44
20240504111012,5.44
20240504112012,5.44
20240504113012,5.44
20240504114012,5.44
20240504115012,5.44
20240504120012,5.37
20240504121012,5.37
20240504122012,5.37
20240504123012,5.37
20240504124012,5.37
20240504125012,5.37
20240504130012,5.30
20240504131012,3.36
20240504132012,3.36
20240504133012,3.36
20240504134012,3.36
20240504135012,3.36
20240504140012,3.32
20240504141012,3.32
20240504142012,3.32
20240504143012,3.32
20240504144012,3.32
20240504145012,3.32
20240504150012,3.29
20240504151012,3.29
20240504152012,3.29
20240504153012,3.29
20240504154012,3.29
20240504155012,3.29
20240504160012,3.26
20240504161012,3.26
20240504162012,3.26
20240504163012,3.26
20240504164012,3.26
20240504165012,3.26
20240515090012,4.21
20240515091012,4.21
20240515092012,4.21
20240515093012,4.21
20240515094012,4.21
20240515095012,4.21
20240515100012,4.17
20240515101012,4.17
20240515102012,4.17
20240515103012,4.17
20240515104012,4.17
20240515105012,4.17
20240515110012,4.12
20240515111012,4.12
20240515112012,4.12
20240515113012,4.12
20240515114012,4.12
20240515115012,4.12
20240515120012,4.07
20240515121012,4.07
20240515122012,4.07
20240515123012,4.07
20240515124012,4.07
20240515125012,4.07
20240515130012,2.34
20240515131012,2.34
20240515132012,2.34
20240515133012,2.34
20240515134012,2.34
20240515135012,2.34
20240515140012,2.32
20240515141012,2.32
20240515142012,2.32
20240515143012,2.32
20240515144012,2.32
20240515145012,2.32
20240515150012,2.29
20240515151012,2.29
20240515152012,2.29
20240515153012,2.29
20240515154012,2.29
20240515155012,2.29
20240515160012,2.27
20240515161012,2.27
20240515162012,2.27
20240515163012,2.27
20240515164012,2.27
20240515165012,2.27
20240530090012,3.22
20240530091012,3.22
20240530092012,3.22
20240530093012,3.22
20240530094012,3.22
20240530095012,3.22
20240530100012,3.19
20240530101012,3.19
20240530102012,3.19
20240530103012,3.19
20240530104012,3.19
20240530105012,3.19
20240530110012,3.15
20240530111012,3.15
20240530112012,3.15
20240530113012,3.15
20240530114012,3.15
20240530115012,3.15
20240530120012,3.11
20240530121012,3.11
20240530122012,3.11
20240530123012,3.11
20240530124012,3.11
20240530125012,3.11
20240530130012,2.53
20240530131012,2.53
20240530132012,2.53
20240530133012,2.53
20240530134012,2.53
20240530135012,2.53
20240530140012,2.50
20240530141012,2.50
20240530142012,2.50
20240530143012,2.50
20240530144012,2.50
20240530145012,2.50
20240530150012,2.47
20240530151012,2.47
20240530152012,2.47
20240530153012,2.47
20240530154012,2.47
20240530155012,2.47
20240530160012,2.45
20240530161012,2.45
20240530162012,2.45
20240530163012,2.45
20240530164012,2.45
20240530165012,2.45
20240605090012,46.33
20240605091012,46.33
20240605092012,46.33
20240605093012,46.33
20240605094012,46.33
20240605095012,46.33
20240605100012,45.87
20240605101012,45.87
20240605102012,45.87
20240605103012,45.87
20240605104012,45.87
20240605105012,45.87
20240605110012,45.33
20240605111012,45.33
20240605112012,45.33
20240605113012,45.33
20240605114012,45.33
20240605115012,45.33
20240605120012,44.75
20240605121012,44.75
